product_id,category,material,packaging_type,transport_mode,distance_km,weight_kg,energy_kwh,water_process_l,carbon_kg,water_liters
1486,Fragrance,Plastic,Box,Sea,4992,0.311369987,4.458367113,1.014306844,13.436,2.96
1487,Skincare,Plastic,Box,Road,1417,0.315283352,5.122940453,11.96304351,7.264,12.73
1488,Skincare,Glass,Jar,Road,2876,0.234749002,3.976181752,14.52116215,9.001,17.3
1489,Skincare,Plastic,Bottle,Road,4266,0.221900086,0.32947705,11.62057495,10.572,11.7
1490,Makeup,Plastic,Bottle,Road,4393,0.340665062,2.006500481,15.51790223,11.113,12.71
1491,Haircare,Paper,Box,Road,883,0.383129289,4.057845567,10.64878962,5.106,15.69
1492,Haircare,Paper,Tube,Road,4618,0.190048338,3.05633957,8.530246183,11.816,7.02
1493,Skincare,Glass,Jar,Road,4776,0.228929866,2.82938964,9.285545701,13.174,17.11
1494,Haircare,Plastic,Jar,Road,4055,0.278074646,2.176127882,10.99915815,11.154,10.45
1495,Haircare,Aluminum,Jar,Road,2923,0.28892792,4.637107481,16.21756172,10.465,17.92
1496,Haircare,Plastic,Box,Sea,2183,0.208210691,4.047431165,9.566296517,7.444,11.1
1497,Makeup,Glass,Tube,Road,4897,0.40068165,4.101429467,10.55515649,13.389,12.24
1498,Fragrance,Paper,Box,Road,4758,0.283767621,2.739677301,14.85108422,12.052,11.79
1499,Haircare,Aluminum,Jar,Road,2874,0.292510673,3.711545311,11.00601801,9.776,14.55
1500,Fragrance,Aluminum,Jar,Sea,4094,0.390710727,1.894682089,17.58355275,11.641,13.33
1501,Makeup,Plastic,Bottle,Road,2229,0.21407507,3.344206423,7.402468839,7.912,7.49
1502,Haircare,Paper,Box,Road,4100,0.24292545,0.466484506,6.318181218,9.993,13.17
1503,Skincare,Glass,Tube,Road,536,0.149734222,1.618260633,13.52314517,3.697,14.04
1504,Haircare,Plastic,Tube,Sea,4963,0.236211962,3.113225787,14.02144231,12.774,12.21
1505,Makeup,Paper,Jar,Sea,2859,0.130885798,6.350141776,7.67520253,10.084,5.86
1506,Skincare,Paper,Jar,Sea,3312,0.309827948,1.339108312,18.71797701,8.909,22.16
1507,Fragrance,Plastic,Box,Sea,1082,0.28359974,2.007703289,21.62468405,4.7,14.95
1508,Haircare,Aluminum,Jar,Road,2930,0.227834455,3.760129756,8.860728936,9.802,16.09
1509,Fragrance,Glass,Tube,Road,67,0.241966103,5.623307487,19.43650336,4.591,16.79
1510,Makeup,Glass,Bottle,Road,4901,0.310917313,3.742606996,1,13.627,5.83
1511,Haircare,Plastic,Jar,Sea,4131,0.159136313,4.342570223,17.38056133,11.418,16.42
1512,Skincare,Paper,Box,Road,2526,0.266333429,3.094875499,7.711186144,7.776,16.74
1513,Makeup,Aluminum,Bottle,Road,4605,0.305960785,2.887254093,16.88036341,13.15,9.29
1514,Haircare,Plastic,Bottle,Sea,4473,0.107418074,3.598621222,7.19362007,11.889,10.07
1515,Skincare,Plastic,Box,Road,698,0.30479504,2.710052731,11.65756233,4.839,12.92
1516,Fragrance,Glass,Jar,Road,343,0.116075003,4.369123206,7.949422017,4.932,7.68
1517,Haircare,Plastic,Jar,Road,1431,0.240592441,1.572473721,10.93059651,5.664,12.05
1518,Skincare,Glass,Tube,Sea,57,0.156928712,4.567984439,21.14962014,3.69,18.64
1519,Haircare,Glass,Bottle,Sea,3173,0.364499726,3.547175615,11.46031102,10.553,13.33
1520,Haircare,Aluminum,Bottle,Road,2929,0.157430316,3.242334958,22.55150812,9.559,18.75
1521,Fragrance,Glass,Bottle,Air,2981,0.117984809,1.528418528,10.07093719,10.252,5.49
1522,Makeup,Glass,Bottle,Sea,451,0.260668171,2.324253594,19.45882352,3.482,16.99
1523,Skincare,Aluminum,Bottle,Sea,5054,0.216903762,4.938381768,3.871536967,14.544,11
1524,Skincare,Plastic,Tube,Sea,5372,0.129631582,3.249681202,10.56745472,13.172,11.19
1525,Makeup,Plastic,Jar,Road,3268,0.292065216,3.834078159,9.319450073,9.907,15.1
1526,Skincare,Glass,Bottle,Sea,79,0.090680075,2.444561584,19.688528,3.049,21.04
1527,Haircare,Glass,Bottle,Road,2208,0.167100722,3.465134437,12.92624393,7.771,15.23
1528,Skincare,Plastic,Jar,Sea,3963,0.203982538,1.853417542,1.559584152,10.218,9.09
1529,Skincare,Aluminum,Box,Road,4130,0.314177791,3.619858705,5.449351726,12.513,10.19
1530,Fragrance,Plastic,Jar,Sea,1376,0.353637469,3.944769077,6.936688753,5.833,11.06
1531,Skincare,Aluminum,Bottle,Air,4533,0.33822258,3.884737673,16.67025147,14.684,20.91
1532,Skincare,Aluminum,Bottle,Road,5323,0.237738097,2.415698203,16.02503742,13.61,17.95
1533,Fragrance,Plastic,Jar,Air,2822,0.05581534,3.089538819,10.49800284,10.905,7.81
1534,Skincare,Plastic,Bottle,Road,2129,0.281268242,4.144632975,9.257451032,8.047,12.34
1535,Fragrance,Plastic,Box,Road,2917,0.367645899,3.246274886,15.5819412,9.056,14.7
1536,Skincare,Glass,Box,Road,198,0.348703233,3.155233541,6.352384538,3.524,12.74
1537,Skincare,Aluminum,Jar,Sea,2902,0.287035921,5.78416113,14.28834489,10.095,15.69
1538,Skincare,Aluminum,Box,Road,196,0.154839779,2.358813057,13.86258998,4.01,12.95
1539,Makeup,Plastic,Jar,Road,239,0.20797544,4.796502162,10.62705203,4.133,15.16
1540,Makeup,Plastic,Bottle,Sea,3065,0.404705152,2.114383204,13.98838983,8.541,10.45
1541,Haircare,Plastic,Box,Road,2833,0.136661637,4.285737303,12.51047177,8.946,10.63
1542,Skincare,Aluminum,Box,Road,5427,0.158172702,4.34978307,14.48709747,14.826,11.94
1543,Skincare,Paper,Jar,Sea,2816,0.325404124,2.887561814,5.329488458,8.281,7.54
1544,Makeup,Glass,Tube,Sea,5389,0.21550726,2.039027777,15.0725099,13.922,16.32
1545,Skincare,Plastic,Bottle,Sea,4448,0.15545959,1.135480155,17.13300665,10.955,19.23
1546,Makeup,Glass,Tube,Road,1888,0.372237694,2.761863789,13.6047571,7.1,12.78
1547,Makeup,Plastic,Tube,Air,5097,0.286884478,4.131462378,15.00607925,16.164,15.14
1548,Fragrance,Glass,Tube,Road,2680,0.219455907,2.206846211,11.45040341,8.549,10.05
1549,Haircare,Plastic,Tube,Road,3292,0.158338013,3.616338297,16.45666283,9.8,12.27
1550,Skincare,Plastic,Tube,Road,597,0.413792525,1.728284243,12.32623564,4.748,19.61
1551,Haircare,Plastic,Tube,Road,1208,0.248043855,3.219334169,6.260293588,5.72,12.74
1552,Fragrance,Plastic,Box,Sea,2895,0.361786245,2.123547315,16.10108077,8.436,14.16
1553,Makeup,Paper,Bottle,Sea,1528,0.321490684,3.406423398,3.829268762,5.973,4.97
1554,Makeup,Paper,Jar,Road,3318,0.208327875,2.898704636,13.41389872,9.587,11.84
1555,Haircare,Glass,Jar,Road,485,0.208964711,2.071560637,10.07888575,4.344,9.46
1556,Skincare,Plastic,Tube,Sea,1418,0.365705192,2.709351827,9.759371251,5.472,12.87
1557,Fragrance,Paper,Bottle,Air,3675,0.367001387,2.379011765,12.85994375,12.367,12.19
1558,Fragrance,Aluminum,Jar,Road,3386,0.099846722,1.92329036,8.453559046,9.881,7
1559,Fragrance,Glass,Box,Road,5410,0.293982421,4.79929499,14.56103007,15.199,9.18
1560,Fragrance,Aluminum,Bottle,Road,4953,0.240302816,3.067790163,12.28398316,13.485,16.19
1561,Haircare,Glass,Tube,Road,4467,0.167334147,0.857329461,8.913530243,11.222,10.66
1562,Haircare,Glass,Tube,Road,55,0.270939688,2.752063031,18.69089785,3.574,17.86
1563,Skincare,Aluminum,Jar,Road,3333,0.142032257,4.597654057,13.02391305,10.94,13.33
1564,Fragrance,Aluminum,Bottle,Sea,1297,0.212683572,2.58636964,15.15400467,5.374,8.47
1565,Makeup,Paper,Bottle,Road,1504,0.186122101,5.297292654,19.08294365,7.198,16.12
1566,Haircare,Plastic,Jar,Road,1194,0.210016699,2.472005534,19.00089268,5.586,15.84
1567,Fragrance,Paper,Bottle,Road,2534,0.244281721,4.104089667,14.89892727,8.407,14.47
1568,Makeup,Plastic,Bottle,Sea,725,0.168754667,4.743966302,10.48670899,4.759,13.25
1569,Fragrance,Aluminum,Bottle,Road,2948,0.375854322,4.040232767,4.851481062,10.16,8.96
1570,Fragrance,Glass,Bottle,Road,955,0.289462659,1.85060723,13.0334535,5.009,13.62
1571,Skincare,Glass,Box,Road,2777,0.393565042,2.369037708,17.47292158,8.278,21.77
1572,Haircare,Paper,Tube,Sea,3461,0.237193602,4.904085188,13.7715741,10.31,15.18
1573,Makeup,Paper,Bottle,Sea,1029,0.206096803,2.534466252,1,4.553,7.6
1574,Fragrance,Paper,Tube,Road,609,0.390673249,4.670811817,16.35031077,4.232,15.38
1575,Skincare,Plastic,Bottle,Road,4444,0.203755221,2.983658334,16.65749577,12.124,11.6
1576,Haircare,Glass,Jar,Road,4074,0.235736638,3.669724783,10.49388903,11.936,11.53
1577,Makeup,Paper,Bottle,Sea,1474,0.307603793,1.836671268,16.94180838,5.234,12.38
1578,Fragrance,Aluminum,Bottle,Sea,4884,0.150981935,2.77007891,15.13982707,13.053,12.81
1579,Skincare,Glass,Bottle,Road,1255,0.306903575,2.449632343,8.572466039,5.568,9.7
1580,Makeup,Paper,Jar,Road,5099,0.296667765,3.770719581,18.35650558,13.161,17.36
1581,Haircare,Paper,Jar,Sea,667,0.351546025,3.611837096,5.662615384,3.655,11.81
1582,Skincare,Plastic,Jar,Sea,3647,0.32120356,4.055179875,11.71377664,10.933,17.01
1583,Makeup,Paper,Tube,Road,154,0.353998268,2.911372996,11.21498844,3.502,15.57
1584,Haircare,Paper,Tube,Road,1125,0.241166248,2.383723914,7.872809239,5.271,5.85
1585,Makeup,Aluminum,Tube,Road,2255,0.180986375,3.719274903,13.51896934,8.143,9.59
1586,Haircare,Aluminum,Tube,Sea,514,0.418798833,2.264493316,18.5518445,4.352,24.27
1587,Fragrance,Plastic,Tube,Sea,2540,0.127864351,4.794107032,18.23870936,8.062,17.05
1588,Skincare,Paper,Jar,Sea,1314,0.135878954,3.362573136,15.61832107,4.934,16.18
1589,Fragrance,Paper,Bottle,Sea,589,0.295210243,3.108637868,3.520387466,3.825,5.86
1590,Skincare,Paper,Jar,Road,5292,0.379998884,4.054610747,5.320238496,14.247,10.2
1591,Makeup,Aluminum,Bottle,Road,5400,0.265164068,3.408362601,12.8308456,15.106,7.51
1592,Haircare,Glass,Box,Road,5294,0.329944296,1.51033794,11.82882479,13.317,10.53
1593,Haircare,Plastic,Jar,Sea,889,0.090335782,2.226284121,9.509600863,3.89,10.25
1594,Skincare,Plastic,Box,Road,2131,0.210036403,4.769250445,21.52661599,7.884,17.95
1595,Makeup,Paper,Box,Road,1834,0.100084175,3.600661217,12.52930077,6.492,10.26
1596,Skincare,Aluminum,Jar,Road,1825,0.312432877,1.482118637,14.71206371,7.39,21.53
1597,Makeup,Aluminum,Box,Sea,2320,0.126221494,3.92253448,16.9394694,8.35,13.89
1598,Makeup,Glass,Jar,Sea,2829,0.147774492,2.828889416,12.27479225,8.756,12.21
1599,Fragrance,Paper,Bottle,Sea,2694,0.291122016,2.450600057,24.95531084,7.659,19.07
1600,Makeup,Plastic,Bottle,Road,1639,0.334945948,2.126152729,7.298138488,6.229,10.39
1601,Haircare,Glass,Bottle,Sea,5390,0.237282551,4.699915366,8.969642051,14.583,10.08
1602,Makeup,Paper,Box,Sea,5389,0.2956138,1.141401954,7.285871409,12.449,11.66
1603,Fragrance,Glass,Jar,Sea,1855,0.293023053,2.494961511,19.81329143,6.384,16.5
1604,Haircare,Glass,Jar,Sea,1255,0.232765851,3.644152119,16.01042937,5.475,12
1605,Skincare,Glass,Jar,Sea,2953,0.162423561,5.394035683,9.279240436,9.576,12.13
1606,Fragrance,Plastic,Jar,Sea,2061,0.295191313,4.164629836,7.680618125,7.468,8.1
1607,Skincare,Glass,Box,Road,5429,0.299047655,2.484770461,18.9244525,13.775,17.33
1608,Makeup,Paper,Box,Road,2390,0.321521952,5.335224145,13.80843858,8.789,14.86
1609,Skincare,Aluminum,Bottle,Road,266,0.274965314,1.87385192,19.05208984,3.814,19.31
1610,Skincare,Plastic,Tube,Sea,731,0.156520007,3.818403398,11.69925325,4.476,14.74
1611,Fragrance,Glass,Jar,Sea,456,0.305227213,4.085341575,14.55767661,4.073,13.52
1612,Skincare,Plastic,Bottle,Road,2136,0.249889514,2.4426613,13.50113828,7.305,14.68
1613,Makeup,Glass,Box,Road,1774,0.211381004,4.337111662,8.879443328,7.222,4.67
1614,Makeup,Paper,Bottle,Sea,4719,0.226429133,2.883331845,11.27927921,11.909,13.11
1615,Skincare,Plastic,Bottle,Sea,4903,0.194779426,4.334170913,6.078483279,13.444,11.54
1616,Skincare,Plastic,Bottle,Air,814,0.321107502,1.292485409,14.47053412,5.858,12.51
1617,Fragrance,Glass,Jar,Road,5198,0.136550821,3.901971308,15.80624373,14.632,13.57
1618,Makeup,Glass,Tube,Sea,3232,0.170521125,3.005471993,16.950806,9.298,16.05
1619,Skincare,Glass,Jar,Sea,1722,0.223698169,4.87964454,15.33272447,7.221,19.02
1620,Fragrance,Glass,Bottle,Road,2266,0.379100068,3.447223124,11.35894932,7.926,12.09
1621,Haircare,Aluminum,Bottle,Road,2455,0.334342444,4.99907544,19.75985323,9.753,18.91
1622,Skincare,Paper,Box,Air,979,0.118732736,4.109135318,16.46154244,7.171,18.63
1623,Fragrance,Paper,Box,Road,4777,0.358107767,3.346989849,18.94273151,12.597,14.51
1624,Skincare,Plastic,Box,Road,117,0.357953617,4.445203172,19.25643352,3.962,19.77
1625,Makeup,Paper,Tube,Sea,429,0.156079334,4.452870157,11.37200172,3.799,9.85
1626,Fragrance,Aluminum,Tube,Sea,1539,0.05,4.066292005,13.93939728,6.675,14.31
1627,Makeup,Glass,Box,Road,832,0.24422227,0.74923835,15.87282592,4.135,9.42
1628,Makeup,Glass,Tube,Sea,386,0.339793953,2.320927411,6.254291062,3.494,10.39
1629,Haircare,Aluminum,Jar,Road,2139,0.377300958,5.160927016,6.365134138,8.669,10.29
1630,Skincare,Plastic,Jar,Sea,2103,0.180333819,1.992864973,5.50344177,6.335,11.75
1631,Makeup,Glass,Jar,Road,734,0.390158328,4.55895338,11.45949956,5.404,10.23
1632,Fragrance,Paper,Bottle,Sea,4465,0.071765408,4.347743188,10.3334147,11.972,9.73
1633,Skincare,Aluminum,Bottle,Sea,4860,0.220555951,2.629097166,4.821646859,12.969,9.36
1634,Fragrance,Aluminum,Tube,Road,3972,0.216623146,1.105722047,12.74679114,11.02,11.66
1635,Haircare,Paper,Box,Road,2895,0.342186962,2.817304882,11.52190542,8.724,10.03
1636,Makeup,Paper,Bottle,Sea,5213,0.353864197,5.993618052,17.91120085,14.357,17.9
1637,Skincare,Paper,Bottle,Road,1960,0.326337892,2.464067249,22.0648954,6.649,15.22
1638,Makeup,Plastic,Bottle,Road,2377,0.141955996,2.546891186,14.2822517,7.178,10.96
1639,Skincare,Paper,Box,Road,132,0.319009523,2.302901108,8.516847393,2.907,7.74
1640,Haircare,Aluminum,Jar,Sea,3907,0.290723357,4.957741372,15.23362189,11.746,17.32
1641,Makeup,Aluminum,Jar,Road,554,0.116301249,3.208501146,12.04651462,4.384,12.38
1642,Skincare,Paper,Bottle,Road,3676,0.084638894,2.748912525,10.79937373,9.858,13.56
1643,Haircare,Glass,Box,Air,4314,0.333039143,5.196168821,7.691994394,14.947,14.6
1644,Makeup,Plastic,Jar,Road,1232,0.235592056,4.195392906,9.678899804,5.814,9.77
1645,Skincare,Glass,Box,Road,3385,0.147185433,2.39685171,11.11104494,9.548,14.23
1646,Haircare,Plastic,Tube,Road,1704,0.233346246,2.031699307,16.02048196,6.695,14.99
1647,Haircare,Plastic,Bottle,Road,2220,0.279123286,4.889803958,14.5551279,7.966,14.58
1648,Makeup,Paper,Box,Road,2937,0.24337191,3.520145796,21.12788071,8.946,20.55
1649,Fragrance,Paper,Tube,Sea,1409,0.125841108,1.641123176,15.37169037,4.338,17.22
1650,Fragrance,Plastic,Tube,Road,4391,0.400844552,1.360261176,14.12147462,11.261,10.94
1651,Skincare,Plastic,Bottle,Sea,2200,0.330337438,2.160753542,10.46884817,6.902,14.9
1652,Skincare,Aluminum,Box,Road,2566,0.223169804,2.012618494,6.812685091,8.042,11.06
1653,Skincare,Paper,Box,Road,4490,0.226392428,1.044707635,9.150532791,11.274,12.26
1654,Makeup,Paper,Jar,Road,1291,0.278758992,2.180591616,8.500806686,5.61,10.1
1655,Skincare,Glass,Bottle,Road,2514,0.159630288,2.397103326,1,8.283,5.85
1656,Skincare,Glass,Box,Sea,5464,0.275814115,2.944782454,6.956841087,14.162,1.78
1657,Fragrance,Aluminum,Box,Road,2228,0.143541405,5.531492054,20.01104881,8.584,19.66
1658,Fragrance,Plastic,Tube,Road,679,0.244357263,3.179788073,13.84300106,4.577,10.1
1659,Fragrance,Glass,Tube,Road,1600,0.15651428,3.298910195,10.11738072,6.701,8.76
1660,Haircare,Glass,Bottle,Sea,5259,0.160553281,4.111106437,13.99239911,14.068,13.35
1661,Makeup,Plastic,Bottle,Road,4187,0.381657809,3.215218315,2.232977371,12.33,4.33
1662,Makeup,Plastic,Box,Sea,4459,0.254738072,3.980183557,13.41048858,12.46,13.41
1663,Skincare,Aluminum,Jar,Road,1431,0.266592519,3.836737852,18.38746132,7.106,17.68
1664,Makeup,Glass,Jar,Road,4621,0.089089611,3.647106279,11.39442026,13.471,9.22
1665,Makeup,Aluminum,Tube,Sea,2193,0.202239859,6.819759301,3.140052369,9.125,7.57
1666,Haircare,Aluminum,Bottle,Road,4382,0.286896969,4.593351013,9.930297326,12.973,11.88
1667,Fragrance,Plastic,Bottle,Road,4850,0.265530901,2.201933618,18.39630997,12.673,16.7
1668,Makeup,Glass,Bottle,Air,1184,0.077677614,3.944266623,13.29314828,7.641,8.84
1669,Makeup,Aluminum,Jar,Road,5164,0.266571033,2.549915832,4.908449526,13.808,5.37
1670,Makeup,Aluminum,Jar,Road,3497,0.279324704,4.035500917,23.8381459,10.542,20.96
1671,Fragrance,Plastic,Bottle,Road,4033,0.35270096,1.849775099,5.730957419,10.764,5.36
1672,Makeup,Plastic,Jar,Road,4174,0.19758151,2.170664662,10.78537709,11.159,8.35
1673,Haircare,Aluminum,Jar,Sea,968,0.070634502,3.912689075,6.813069997,5.65,7.8
1674,Fragrance,Plastic,Tube,Road,4113,0.17025834,4.697202936,6.819989925,12.391,7.52
1675,Makeup,Plastic,Tube,Sea,1210,0.162234797,4.103173219,9.739244421,5.318,10.11
1676,Fragrance,Plastic,Box,Sea,1530,0.30893671,4.524940801,15.1807508,7.171,12.64
1677,Skincare,Plastic,Box,Air,685,0.05,3.948582271,18.45265723,6.839,14.64
1678,Haircare,Aluminum,Jar,Sea,1037,0.214131483,3.706995319,10.06915914,5.622,13.54
1679,Fragrance,Plastic,Box,Sea,5385,0.364063638,2.895568071,6.949282229,13.171,11.3
1680,Makeup,Plastic,Tube,Sea,1838,0.250576997,4.47560217,14.39319658,6.906,8.73
1681,Fragrance,Aluminum,Bottle,Road,2159,0.321705345,4.729855079,14.53981789,9.014,8.99
1682,Skincare,Plastic,Jar,Road,2665,0.118656133,3.42426117,13.20188168,8.657,16.64
1683,Skincare,Glass,Tube,Sea,3935,0.121840839,3.35968875,13.37869906,10.856,18.16
1684,Fragrance,Paper,Box,Road,3177,0.364979397,5.409686974,11.43716777,10.415,5.99
1685,Haircare,Glass,Jar,Sea,2971,0.258097229,3.475493864,12.49075427,8.632,15.18
1686,Makeup,Aluminum,Bottle,Road,4611,0.258261949,3.590823044,11.09174436,13.062,15.42
1687,Haircare,Plastic,Bottle,Sea,2752,0.160547774,4.081071089,17.35121864,9.103,13.76
1688,Haircare,Glass,Bottle,Road,4241,0.258062538,3.382632493,23.1422975,12.293,23.45
1689,Fragrance,Glass,Tube,Sea,5014,0.158324995,2.515591613,12.89826576,12.639,10.4
1690,Skincare,Paper,Tube,Road,3735,0.344949636,3.953558691,11.96713876,11.331,14.99
1691,Fragrance,Plastic,Jar,Road,242,0.468226457,3.453493988,13.27930683,3.709,10.44
1692,Fragrance,Plastic,Tube,Sea,1486,0.288715284,5.710699708,8.710390995,6.625,12.02
1693,Makeup,Aluminum,Box,Sea,3416,0.199204289,4.44613826,15.82489186,11.149,16.29
1694,Haircare,Glass,Box,Sea,2659,0.05,2.785421256,14.20588205,8.151,17.68
1695,Skincare,Aluminum,Bottle,Air,1601,0.115242871,4.374872263,9.89764896,9.169,15.98
1696,Makeup,Plastic,Tube,Road,1878,0.374388946,3.869439002,16.5103341,7.424,14.97
1697,Haircare,Aluminum,Box,Sea,477,0.167664653,5.071311562,12.09494884,4.691,20.8
1698,Skincare,Glass,Box,Road,1330,0.220333209,2.870654945,7.149716808,5.99,14.05
1699,Haircare,Paper,Jar,Road,4316,0.302426078,3.726411378,13.75802223,11.954,15.44
1700,Fragrance,Glass,Jar,Road,105,0.368583184,3.381087621,13.18496252,3.8,9.37
1701,Haircare,Aluminum,Box,Road,4610,0.234033046,3.570175308,16.80209073,12.711,11.85
1702,Skincare,Aluminum,Bottle,Road,1900,0.21762665,2.437761261,16.15773475,7.25,12.34
1703,Makeup,Plastic,Tube,Sea,4452,0.255729682,4.191094001,11.45386835,12.052,9.35
1704,Skincare,Glass,Bottle,Road,1445,0.199788975,4.001557131,9.639565318,6.275,15.83
1705,Fragrance,Plastic,Box,Sea,4566,0.204094464,5.04226834,12.00871875,13.113,12.3
1706,Fragrance,Paper,Bottle,Road,3166,0.282950409,3.487968978,13.8165444,10.133,10.48
1707,Fragrance,Paper,Bottle,Road,4690,0.264823321,3.00579259,14.41877189,12.903,11.86
1708,Fragrance,Paper,Jar,Sea,389,0.420528425,4.447153254,13.50706104,4.23,11.83
1709,Skincare,Glass,Bottle,Road,4395,0.285107905,2.546954742,11.54619028,11.886,15.42
1710,Skincare,Aluminum,Jar,Road,1524,0.342091644,4.801981442,16.9840851,7.456,15.22
1711,Haircare,Glass,Jar,Sea,2005,0.164297186,4.799410397,8.62849053,7.699,11.74
1712,Haircare,Aluminum,Jar,Road,293,0.292012583,5.008734681,24.39701726,4.926,21.52
1713,Fragrance,Plastic,Tube,Road,5249,0.192161492,3.951947582,15.8153519,14.447,10.93
1714,Makeup,Aluminum,Tube,Sea,3545,0.281636261,2.916204341,6.362572984,9.699,12.36
1715,Makeup,Aluminum,Box,Road,5396,0.305081168,3.631025272,12.92614665,14.63,11.84
1716,Fragrance,Paper,Jar,Sea,3146,0.253989508,3.956082674,15.86341759,9.443,10.79
1717,Makeup,Plastic,Tube,Sea,912,0.442586058,2.827830026,10.25315447,4.5,13.32
1718,Haircare,Plastic,Tube,Road,1889,0.364238382,5.099739547,4.524279762,7.874,9.22
1719,Haircare,Aluminum,Bottle,Road,2447,0.344179627,4.196101001,6.804680292,9.26,11.19
1720,Makeup,Glass,Tube,Road,852,0.311142895,2.429332454,14.71046472,5.311,10.41
1721,Skincare,Glass,Box,Sea,5126,0.391068865,5.759448412,3.226917637,14.02,11.58
1722,Makeup,Aluminum,Jar,Road,5270,0.135042456,3.61686713,4.753277141,13.898,12.59
1723,Makeup,Paper,Bottle,Sea,3121,0.359622649,2.187076349,14.68417373,8.257,10.28
1724,Makeup,Aluminum,Jar,Road,3234,0.170700455,2.503695053,10.88725392,9.362,11.56
1725,Makeup,Paper,Jar,Sea,3884,0.20485287,5.285340317,8.521098052,10.727,8.09
1726,Fragrance,Glass,Tube,Road,3751,0.294911396,5.689981899,9.526339263,11.652,16.75
1727,Fragrance,Plastic,Box,Road,391,0.348657613,4.711382064,4.645930936,5.15,10.11
1728,Makeup,Aluminum,Tube,Road,2945,0.157713869,5.083170378,14.42226715,10.172,14.1
1729,Haircare,Plastic,Bottle,Road,4285,0.20899641,4.959938551,7.967282225,12.551,7.58
1730,Skincare,Glass,Jar,Air,4445,0.257802566,4.168299383,9.321239077,14.403,9.94
1731,Fragrance,Glass,Tube,Road,3298,0.23509072,3.894850145,13.73392568,10.456,13.79
1732,Fragrance,Paper,Jar,Road,4935,0.318322565,4.147835833,10.71686232,13.878,7.02
1733,Makeup,Aluminum,Tube,Road,3244,0.524874209,4.383218532,8.476733452,10.647,7.43
1734,Fragrance,Plastic,Tube,Road,2135,0.283545657,2.610082392,2.052807876,7.887,4.76
1735,Fragrance,Plastic,Jar,Sea,2462,0.191184285,4.378350475,13.83712923,8.357,12.3
1736,Fragrance,Glass,Tube,Sea,3810,0.146279334,5.250340217,12.39496484,11.357,12.14
1737,Makeup,Paper,Jar,Sea,4881,0.223979687,3.252353086,9.413062712,12.485,9.03
1738,Skincare,Glass,Bottle,Road,1302,0.174780009,3.124102658,6.813004473,6.028,12.69
